Site,s_graph_value,s_table_name
BC11_2_b,Dissolved Oxygen (mg/L),sensor_repository_55255
BC11_2_s,Dissolved Oxygen (mg/L),sensor_repository_33121
BC11_3_b,Dissolved Oxygen (mg/L),sensor_repository_55493
BC11_3_s,Dissolved Oxygen (mg/L),sensor_repository_33359
BC11_4_b,Dissolved Oxygen (mg/L),sensor_repository_55731
BC11_4_s,Dissolved Oxygen (mg/L),sensor_repository_33597
BC11_5_b,Dissolved Oxygen (mg/L),sensor_repository_55969
BC11_5_s,Dissolved Oxygen (mg/L),sensor_repository_33835
BC11_6_b,Dissolved Oxygen (mg/L),sensor_repository_56207
BC11_6_s,Dissolved Oxygen (mg/L),sensor_repository_34073
BC11_b,Dissolved Oxygen (mg/L),sensor_repository_54779
BC11_s,Dissolved Oxygen (mg/L),sensor_repository_32645
BC12_b,Dissolved Oxygen (mg/L),sensor_repository_54541
BC12_s,Dissolved Oxygen (mg/L),sensor_repository_32407
BLA_b,Dissolved Oxygen (mg/L),sensor_repository_58825
BLA_s,Dissolved Oxygen (mg/L),sensor_repository_36691
CAS_b,Dissolved Oxygen (mg/L),sensor_repository_69773
CAS_s,Dissolved Oxygen (mg/L),sensor_repository_47877
CASMID_b,Dissolved Oxygen (mg/L),sensor_repository_67631
CASMID_s,Dissolved Oxygen (mg/L),sensor_repository_45735
CAV_b,Dissolved Oxygen (mg/L),sensor_repository_58111
CAV_s,Dissolved Oxygen (mg/L),sensor_repository_35977
CSBP1_b,Dissolved Oxygen (mg/L),sensor_repository_56445
CSBP1_s,Dissolved Oxygen (mg/L),sensor_repository_34311
CSBP2_b,Dissolved Oxygen (mg/L),sensor_repository_56683
CSBP2_s,Dissolved Oxygen (mg/L),sensor_repository_34549
CSBP3_b,Dissolved Oxygen (mg/L),sensor_repository_56921
CSBP3_s,Dissolved Oxygen (mg/L),sensor_repository_34787
CSBP4_b,Dissolved Oxygen (mg/L),sensor_repository_57159
CSBP4_s,Dissolved Oxygen (mg/L),sensor_repository_35025
ELL_b,Dissolved Oxygen (mg/L),sensor_repository_68107
ELL_s,Dissolved Oxygen (mg/L),sensor_repository_46211
ELLAM_b,Dissolved Oxygen (mg/L),sensor_repository_75247
ELLAM_s,Dissolved Oxygen (mg/L),sensor_repository_53351
ELLD50_b,Dissolved Oxygen (mg/L),sensor_repository_78341
ELLD50_s,Dissolved Oxygen (mg/L),sensor_repository_80483
FP1_b,Dissolved Oxygen (mg/L),sensor_repository_82107
FP1_s,Dissolved Oxygen (mg/L),sensor_repository_81869
FP13_b,Dissolved Oxygen (mg/L),sensor_repository_64299
FP13_s,Dissolved Oxygen (mg/L),sensor_repository_41927
FP2.1_b,Dissolved Oxygen (mg/L),sensor_repository_84011
FP2.1_s,Dissolved Oxygen (mg/L),sensor_repository_83773
FP2.2_b,Dissolved Oxygen (mg/L),sensor_repository_84487
FP2.2_s,Dissolved Oxygen (mg/L),sensor_repository_84249
FP2_b,Dissolved Oxygen (mg/L),sensor_repository_65489
FP2_s,Dissolved Oxygen (mg/L),sensor_repository_43593
FP3_b,Dissolved Oxygen (mg/L),sensor_repository_65727
FP3_s,Dissolved Oxygen (mg/L),sensor_repository_43831
FP3B_b,Dissolved Oxygen (mg/L),sensor_repository_63823
FP3B_s,Dissolved Oxygen (mg/L),sensor_repository_41451
FP3C_b,Dissolved Oxygen (mg/L),sensor_repository_64061
FP3C_s,Dissolved Oxygen (mg/L),sensor_repository_41689
FP4_1_b,Dissolved Oxygen (mg/L),sensor_repository_57873
FP4_1_s,Dissolved Oxygen (mg/L),sensor_repository_35739
FP4_b,Dissolved Oxygen (mg/L),sensor_repository_65965
FP4_s,Dissolved Oxygen (mg/L),sensor_repository_44069
FP5_b,Dissolved Oxygen (mg/L),sensor_repository_66203
FP5_s,Dissolved Oxygen (mg/L),sensor_repository_44307
FP6_b,Dissolved Oxygen (mg/L),sensor_repository_66441
FP6_s,Dissolved Oxygen (mg/L),sensor_repository_44545
FP7_b,Dissolved Oxygen (mg/L),sensor_repository_83535
FP7_s,Dissolved Oxygen (mg/L),sensor_repository_83297
GRE_b,Dissolved Oxygen (mg/L),sensor_repository_68345
GRE_s,Dissolved Oxygen (mg/L),sensor_repository_46449
HEA_b,Dissolved Oxygen (mg/L),sensor_repository_62395
HEA_s,Dissolved Oxygen (mg/L),sensor_repository_40023
HES_b,Dissolved Oxygen (mg/L),sensor_repository_68583
HES_s,Dissolved Oxygen (mg/L),sensor_repository_46687
JBC_b,Dissolved Oxygen (mg/L),sensor_repository_75485
JBC_s,Dissolved Oxygen (mg/L),sensor_repository_53589
KBT14_b,Dissolved Oxygen (mg/L),sensor_repository_57397
KBT14_s,Dissolved Oxygen (mg/L),sensor_repository_35263
KBT15_b,Dissolved Oxygen (mg/L),sensor_repository_57635
KBT15_s,Dissolved Oxygen (mg/L),sensor_repository_35501
KEN_b,Dissolved Oxygen (mg/L),sensor_repository_67393
KEN_s,Dissolved Oxygen (mg/L),sensor_repository_45497
KENU150_b,Dissolved Oxygen (mg/L),sensor_repository_74057
KENU150_s,Dissolved Oxygen (mg/L),sensor_repository_52161
KENU300_b,Dissolved Oxygen (mg/L),sensor_repository_74295
KENU300_s,Dissolved Oxygen (mg/L),sensor_repository_52399
KIN_b,Dissolved Oxygen (mg/L),sensor_repository_61205
KIN_s,Dissolved Oxygen (mg/L),sensor_repository_38833
KMO_b,Dissolved Oxygen (mg/L),sensor_repository_63585
KMO_s,Dissolved Oxygen (mg/L),sensor_repository_41213
KS7_b,Dissolved Oxygen (mg/L),sensor_repository_76913
KS7_s,Dissolved Oxygen (mg/L),sensor_repository_76437
KS9_b,Dissolved Oxygen (mg/L),sensor_repository_77151
KS9_s,Dissolved Oxygen (mg/L),sensor_repository_76675
LLH_b,Dissolved Oxygen (mg/L),sensor_repository_58587
LLH_s,Dissolved Oxygen (mg/L),sensor_repository_36453
MACD50_b,Dissolved Oxygen (mg/L),sensor_repository_78579
MACD50_s,Dissolved Oxygen (mg/L),sensor_repository_80721
MAS_b,Dissolved Oxygen (mg/L),sensor_repository_68821
MAS_s,Dissolved Oxygen (mg/L),sensor_repository_46925
MASD50_b,Dissolved Oxygen (mg/L),sensor_repository_79055
MASD50_s,Dissolved Oxygen (mg/L),sensor_repository_81197
MAY_b,Dissolved Oxygen (mg/L),sensor_repository_60015
MAY_s,Dissolved Oxygen (mg/L),sensor_repository_37643
MEAD_b,Dissolved Oxygen (mg/L),sensor_repository_78103
MEAD_s,Dissolved Oxygen (mg/L),sensor_repository_80245
MENDD_b,Dissolved Oxygen (mg/L),sensor_repository_70725
MENDD_s,Dissolved Oxygen (mg/L),sensor_repository_48829
MSB_b,Dissolved Oxygen (mg/L),sensor_repository_60967
MSB_s,Dissolved Oxygen (mg/L),sensor_repository_38595
MULB_b,Dissolved Oxygen (mg/L),sensor_repository_60253
MULB_s,Dissolved Oxygen (mg/L),sensor_repository_37881
NAR_b,Dissolved Oxygen (mg/L),sensor_repository_59301
NAR_s,Dissolved Oxygen (mg/L),sensor_repository_36929
NIC_b,Dissolved Oxygen (mg/L),sensor_repository_61443
NIC_s,Dissolved Oxygen (mg/L),sensor_repository_39071
NICD200_b,Dissolved Oxygen (mg/L),sensor_repository_69297
NICD200_s,Dissolved Oxygen (mg/L),sensor_repository_47401
NIL_b,Dissolved Oxygen (mg/L),sensor_repository_59539
NIL_s,Dissolved Oxygen (mg/L),sensor_repository_37167
NQ1_b,Dissolved Oxygen (mg/L),sensor_repository_64775
NQ1_s,Dissolved Oxygen (mg/L),sensor_repository_42879
NQ2_b,Dissolved Oxygen (mg/L),sensor_repository_65013
NQ2_s,Dissolved Oxygen (mg/L),sensor_repository_43117
P3_b,Dissolved Oxygen (mg/L),sensor_repository_70487
P3_s,Dissolved Oxygen (mg/L),sensor_repository_48591
PAC_b,Dissolved Oxygen (mg/L),sensor_repository_79293
PAC_s,Dissolved Oxygen (mg/L),sensor_repository_81435
PB10_b,Dissolved Oxygen (mg/L),sensor_repository_67155
PB10_s,Dissolved Oxygen (mg/L),sensor_repository_45259
PO2_b,Dissolved Oxygen (mg/L),sensor_repository_70011
PO2_s,Dissolved Oxygen (mg/L),sensor_repository_48115
PO3_b,Dissolved Oxygen (mg/L),sensor_repository_70249
PO3_s,Dissolved Oxygen (mg/L),sensor_repository_48353
POL_b,Dissolved Oxygen (mg/L),sensor_repository_75009
POL_s,Dissolved Oxygen (mg/L),sensor_repository_53113
PRISPT_b,Dissolved Oxygen (mg/L),sensor_repository_59777
PRISPT_s,Dissolved Oxygen (mg/L),sensor_repository_37405
RB1_b,Dissolved Oxygen (mg/L),sensor_repository_69059
RB1_s,Dissolved Oxygen (mg/L),sensor_repository_47163
REG_b,Dissolved Oxygen (mg/L),sensor_repository_58349
REG_s,Dissolved Oxygen (mg/L),sensor_repository_36215
RIV_b,Dissolved Oxygen (mg/L),sensor_repository_61681
RIV_s,Dissolved Oxygen (mg/L),sensor_repository_39309
RON_b,Dissolved Oxygen (mg/L),sensor_repository_62871
RON_s,Dissolved Oxygen (mg/L),sensor_repository_40499
RON2_b,Dissolved Oxygen (mg/L),sensor_repository_76199
RON2_s,Dissolved Oxygen (mg/L),sensor_repository_54303
SAL_b,Dissolved Oxygen (mg/L),sensor_repository_61919
SAL_s,Dissolved Oxygen (mg/L),sensor_repository_39547
SANDBR_b,Dissolved Oxygen (mg/L),sensor_repository_74771
SANDBR_s,Dissolved Oxygen (mg/L),sensor_repository_52875
SB9_b,Dissolved Oxygen (mg/L),sensor_repository_66917
SB9_s,Dissolved Oxygen (mg/L),sensor_repository_45021
SCB_b,Dissolved Oxygen (mg/L),sensor_repository_69535
SCB_s,Dissolved Oxygen (mg/L),sensor_repository_47639
SCB2_b,Dissolved Oxygen (mg/L),sensor_repository_78817
SCB2_s,Dissolved Oxygen (mg/L),sensor_repository_80959
SCS01_b,Dissolved Oxygen (mg/L),sensor_repository_75723
SCS01_s,Dissolved Oxygen (mg/L),sensor_repository_53827
SHELL_b,Dissolved Oxygen (mg/L),sensor_repository_77627
SHELL_s,Dissolved Oxygen (mg/L),sensor_repository_79769
STJ_b,Dissolved Oxygen (mg/L),sensor_repository_62633
STJ_s,Dissolved Oxygen (mg/L),sensor_repository_40261
SUC_b,Dissolved Oxygen (mg/L),sensor_repository_63109
SUC_s,Dissolved Oxygen (mg/L),sensor_repository_40737
VIT_b,Dissolved Oxygen (mg/L),sensor_repository_64537
VIT_s,Dissolved Oxygen (mg/L),sensor_repository_42165
WAYB_b,Dissolved Oxygen (mg/L),sensor_repository_77865
WAYB_s,Dissolved Oxygen (mg/L),sensor_repository_80007
WBRP_b,Dissolved Oxygen (mg/L),sensor_repository_75961
WBRP_s,Dissolved Oxygen (mg/L),sensor_repository_54065
WHA_b,Dissolved Oxygen (mg/L),sensor_repository_63347
WHA_s,Dissolved Oxygen (mg/L),sensor_repository_40975
WMP_b,Dissolved Oxygen (mg/L),sensor_repository_62157
WMP_s,Dissolved Oxygen (mg/L),sensor_repository_39785
ARM_b,Dissolved Oxygen (% saturation),sensor_repository_59066
ARM_s,Dissolved Oxygen (% saturation),sensor_repository_32172
BAC_b,Dissolved Oxygen (% saturation),sensor_repository_67872
BAC_s,Dissolved Oxygen (% saturation),sensor_repository_45976
BACD100_b,Dissolved Oxygen (% saturation),sensor_repository_71918
BACD100_s,Dissolved Oxygen (% saturation),sensor_repository_50022
BACD200_b,Dissolved Oxygen (% saturation),sensor_repository_72156
BACD200_s,Dissolved Oxygen (% saturation),sensor_repository_50260
BACD25_b,Dissolved Oxygen (% saturation),sensor_repository_60732
BACD25_s,Dissolved Oxygen (% saturation),sensor_repository_38360
BACD300_b,Dissolved Oxygen (% saturation),sensor_repository_72394
BACD300_s,Dissolved Oxygen (% saturation),sensor_repository_50498
BACD400_b,Dissolved Oxygen (% saturation),sensor_repository_72870
BACD400_s,Dissolved Oxygen (% saturation),sensor_repository_50974
BACD50_b,Dissolved Oxygen (% saturation),sensor_repository_60494
BACD50_s,Dissolved Oxygen (% saturation),sensor_repository_38122
BACD500_b,Dissolved Oxygen (% saturation),sensor_repository_70966
BACD500_s,Dissolved Oxygen (% saturation),sensor_repository_49070
BACD600_b,Dissolved Oxygen (% saturation),sensor_repository_73346
BACD600_s,Dissolved Oxygen (% saturation),sensor_repository_51450
BACD700_b,Dissolved Oxygen (% saturation),sensor_repository_73822
BACD700_s,Dissolved Oxygen (% saturation),sensor_repository_51926
BACU100_b,Dissolved Oxygen (% saturation),sensor_repository_74536
BACU100_s,Dissolved Oxygen (% saturation),sensor_repository_52640
BACU150_b,Dissolved Oxygen (% saturation),sensor_repository_71442
BACU150_s,Dissolved Oxygen (% saturation),sensor_repository_49546
BACU200_b,Dissolved Oxygen (% saturation),sensor_repository_73584
BACU200_s,Dissolved Oxygen (% saturation),sensor_repository_51688
BACU300_b,Dissolved Oxygen (% saturation),sensor_repository_71204
BACU300_s,Dissolved Oxygen (% saturation),sensor_repository_49308
BACU400_b,Dissolved Oxygen (% saturation),sensor_repository_72632
BACU400_s,Dissolved Oxygen (% saturation),sensor_repository_50736
BACU50_b,Dissolved Oxygen (% saturation),sensor_repository_71680
BACU50_s,Dissolved Oxygen (% saturation),sensor_repository_49784
BACU600_b,Dissolved Oxygen (% saturation),sensor_repository_73108
BACU600_s,Dissolved Oxygen (% saturation),sensor_repository_51212
BC11_1_b,Dissolved Oxygen (% saturation),sensor_repository_55020
BC11_1_s,Dissolved Oxygen (% saturation),sensor_repository_32886
BC11_2_b,Dissolved Oxygen (% saturation),sensor_repository_55258
BC11_2_s,Dissolved Oxygen (% saturation),sensor_repository_33124
BC11_3_b,Dissolved Oxygen (% saturation),sensor_repository_55496
BC11_3_s,Dissolved Oxygen (% saturation),sensor_repository_33362
BC11_4_b,Dissolved Oxygen (% saturation),sensor_repository_55734
BC11_4_s,Dissolved Oxygen (% saturation),sensor_repository_33600
BC11_5_b,Dissolved Oxygen (% saturation),sensor_repository_55972
BC11_5_s,Dissolved Oxygen (% saturation),sensor_repository_33838
BC11_6_b,Dissolved Oxygen (% saturation),sensor_repository_56210
BC11_6_s,Dissolved Oxygen (% saturation),sensor_repository_34076
BC11_b,Dissolved Oxygen (% saturation),sensor_repository_54782
BC11_s,Dissolved Oxygen (% saturation),sensor_repository_32648
BC12_b,Dissolved Oxygen (% saturation),sensor_repository_54544
BC12_s,Dissolved Oxygen (% saturation),sensor_repository_32410
BLA_b,Dissolved Oxygen (% saturation),sensor_repository_58828
BLA_s,Dissolved Oxygen (% saturation),sensor_repository_36694
CAS_b,Dissolved Oxygen (% saturation),sensor_repository_69776
CAS_s,Dissolved Oxygen (% saturation),sensor_repository_47880
CASMID_b,Dissolved Oxygen (% saturation),sensor_repository_67634
CASMID_s,Dissolved Oxygen (% saturation),sensor_repository_45738
CAV_b,Dissolved Oxygen (% saturation),sensor_repository_58114
CAV_s,Dissolved Oxygen (% saturation),sensor_repository_35980
CSBP1_b,Dissolved Oxygen (% saturation),sensor_repository_56448
CSBP1_s,Dissolved Oxygen (% saturation),sensor_repository_34314
CSBP2_b,Dissolved Oxygen (% saturation),sensor_repository_56686
CSBP2_s,Dissolved Oxygen (% saturation),sensor_repository_34552
CSBP3_b,Dissolved Oxygen (% saturation),sensor_repository_56924
CSBP3_s,Dissolved Oxygen (% saturation),sensor_repository_34790
CSBP4_b,Dissolved Oxygen (% saturation),sensor_repository_57162
CSBP4_s,Dissolved Oxygen (% saturation),sensor_repository_35028
ELL_b,Dissolved Oxygen (% saturation),sensor_repository_68110
ELL_s,Dissolved Oxygen (% saturation),sensor_repository_46214
ELLAM_b,Dissolved Oxygen (% saturation),sensor_repository_75250
ELLAM_s,Dissolved Oxygen (% saturation),sensor_repository_53354
ELLD50_b,Dissolved Oxygen (% saturation),sensor_repository_78344
ELLD50_s,Dissolved Oxygen (% saturation),sensor_repository_80486
FP1_b,Dissolved Oxygen (% saturation),sensor_repository_82110
FP1_s,Dissolved Oxygen (% saturation),sensor_repository_81872
FP13_b,Dissolved Oxygen (% saturation),sensor_repository_64302
FP13_s,Dissolved Oxygen (% saturation),sensor_repository_41930
FP2.1_b,Dissolved Oxygen (% saturation),sensor_repository_84014
FP2.1_s,Dissolved Oxygen (% saturation),sensor_repository_83776
FP2.2_b,Dissolved Oxygen (% saturation),sensor_repository_84490
FP2.2_s,Dissolved Oxygen (% saturation),sensor_repository_84252
FP2_b,Dissolved Oxygen (% saturation),sensor_repository_65492
FP2_s,Dissolved Oxygen (% saturation),sensor_repository_43596
FP3_b,Dissolved Oxygen (% saturation),sensor_repository_65730
FP3_s,Dissolved Oxygen (% saturation),sensor_repository_43834
FP3B_b,Dissolved Oxygen (% saturation),sensor_repository_63826
FP3B_s,Dissolved Oxygen (% saturation),sensor_repository_41454
FP3C_b,Dissolved Oxygen (% saturation),sensor_repository_64064
FP3C_s,Dissolved Oxygen (% saturation),sensor_repository_41692
FP4_1_b,Dissolved Oxygen (% saturation),sensor_repository_57876
FP4_1_s,Dissolved Oxygen (% saturation),sensor_repository_35742
FP4_b,Dissolved Oxygen (% saturation),sensor_repository_65968
FP4_s,Dissolved Oxygen (% saturation),sensor_repository_44072
FP5_b,Dissolved Oxygen (% saturation),sensor_repository_66206
FP5_s,Dissolved Oxygen (% saturation),sensor_repository_44310
FP6_b,Dissolved Oxygen (% saturation),sensor_repository_66444
FP6_s,Dissolved Oxygen (% saturation),sensor_repository_44548
FP7_b,Dissolved Oxygen (% saturation),sensor_repository_83538
FP7_s,Dissolved Oxygen (% saturation),sensor_repository_83300
GRE_b,Dissolved Oxygen (% saturation),sensor_repository_68348
GRE_s,Dissolved Oxygen (% saturation),sensor_repository_46452
HEA_b,Dissolved Oxygen (% saturation),sensor_repository_62398
HEA_s,Dissolved Oxygen (% saturation),sensor_repository_40026
HES_b,Dissolved Oxygen (% saturation),sensor_repository_68586
HES_s,Dissolved Oxygen (% saturation),sensor_repository_46690
JBC_b,Dissolved Oxygen (% saturation),sensor_repository_75488
JBC_s,Dissolved Oxygen (% saturation),sensor_repository_53592
KBT14_b,Dissolved Oxygen (% saturation),sensor_repository_57400
KBT14_s,Dissolved Oxygen (% saturation),sensor_repository_35266
KBT15_b,Dissolved Oxygen (% saturation),sensor_repository_57638
KBT15_s,Dissolved Oxygen (% saturation),sensor_repository_35504
KEN_b,Dissolved Oxygen (% saturation),sensor_repository_67396
KEN_s,Dissolved Oxygen (% saturation),sensor_repository_45500
KENU150_b,Dissolved Oxygen (% saturation),sensor_repository_74060
KENU150_s,Dissolved Oxygen (% saturation),sensor_repository_52164
KENU300_b,Dissolved Oxygen (% saturation),sensor_repository_74298
KENU300_s,Dissolved Oxygen (% saturation),sensor_repository_52402
KIN_b,Dissolved Oxygen (% saturation),sensor_repository_61208
KIN_s,Dissolved Oxygen (% saturation),sensor_repository_38836
KMO_b,Dissolved Oxygen (% saturation),sensor_repository_63588
KMO_s,Dissolved Oxygen (% saturation),sensor_repository_41216
KS7_b,Dissolved Oxygen (% saturation),sensor_repository_76916
KS7_s,Dissolved Oxygen (% saturation),sensor_repository_76440
KS9_b,Dissolved Oxygen (% saturation),sensor_repository_77154
KS9_s,Dissolved Oxygen (% saturation),sensor_repository_76678
LLH_b,Dissolved Oxygen (% saturation),sensor_repository_58590
LLH_s,Dissolved Oxygen (% saturation),sensor_repository_36456
MACD50_b,Dissolved Oxygen (% saturation),sensor_repository_78582
MACD50_s,Dissolved Oxygen (% saturation),sensor_repository_80724
MAS_b,Dissolved Oxygen (% saturation),sensor_repository_68824
MAS_s,Dissolved Oxygen (% saturation),sensor_repository_46928
MASD50_b,Dissolved Oxygen (% saturation),sensor_repository_79058
MASD50_s,Dissolved Oxygen (% saturation),sensor_repository_81200
MAY_b,Dissolved Oxygen (% saturation),sensor_repository_60018
MAY_s,Dissolved Oxygen (% saturation),sensor_repository_37646
MEAD_b,Dissolved Oxygen (% saturation),sensor_repository_78106
MEAD_s,Dissolved Oxygen (% saturation),sensor_repository_80248
MENDD_b,Dissolved Oxygen (% saturation),sensor_repository_70728
MENDD_s,Dissolved Oxygen (% saturation),sensor_repository_48832
MSB_b,Dissolved Oxygen (% saturation),sensor_repository_60970
MSB_s,Dissolved Oxygen (% saturation),sensor_repository_38598
MULB_b,Dissolved Oxygen (% saturation),sensor_repository_60256
MULB_s,Dissolved Oxygen (% saturation),sensor_repository_37884
NAR_b,Dissolved Oxygen (% saturation),sensor_repository_59304
NAR_s,Dissolved Oxygen (% saturation),sensor_repository_36932
NIC_b,Dissolved Oxygen (% saturation),sensor_repository_61446
NIC_s,Dissolved Oxygen (% saturation),sensor_repository_39074
NICD200_b,Dissolved Oxygen (% saturation),sensor_repository_69300
NICD200_s,Dissolved Oxygen (% saturation),sensor_repository_47404
